drugname1	drugname2	cell_line	zip	bliss	loewe	hsa
5-FU	PD325901	UWB1289	-5.3975	-1.4675	19.8082797454	6.842499999999999
5-FU	SORAFENIB	UWB1289	-2.8175	-2.845	1.8562044005	4.8825
5-FU	SUNITINIB	UWB1289	-4.827500000000001	-3.69	9.5055258835	9.0775
5-FU	TEMOZOLOMIDE	UWB1289	-9.0675	-5.7925	17.2143034977	4.045
5-FU	ZOLINZA	UWB1289	-6.135	-4.2275	-0.548894112	2.245
ABT-888	BEZ-235	UWB1289	8.065000000000001	8.097499999999998	32.0676655628	10.52
ABT-888	DINACICLIB	UWB1289	3.3725	4.0175	8.2696066743	3.725
ABT-888	GELDANAMYCIN	UWB1289	10.2975	2.1125000000000003	-14.3043912007	1.5024999999999995
ABT-888	MK-8669	UWB1289	1.0875	3.4675	23.3524087261	6.387499999999999
ABT-888	MK-8776	UWB1289	-4.4	-10.955	-30.3639573629	-9.805
ABT-888	OXALIPLATIN	UWB1289	-6.2125	-7.505	-14.0504237877	-4.7375
ABT-888	SN-38	UWB1289	-1.6825	-1.5425	-1.5995614294999998	0.9299999999999998
ABT-888	SORAFENIB	UWB1289	1.325	1.6674999999999998	2.5738119692	3.2575000000000003
ABT-888	TOPOTECAN	UWB1289	-4.465	-8.142499999999998	-18.4534717762	-7.072500000000001
AZD1775	ABT-888	UWB1289	-4.887499999999999	-9.4275	60.3169406573	-7.852499999999999
AZD1775	BEZ-235	UWB1289	-0.2275	-0.9125	78.420610698	8.275
AZD1775	BORTEZOMIB	UWB1289	-1.4825	-3.1100000000000003	42.0724037644	-0.7025000000000001
AZD1775	DASATINIB	UWB1289	-3.1225	-3.1975	36.8484455788	8.43
AZD1775	DINACICLIB	UWB1289	-4.4975000000000005	-6.075	40.7301126858	-1.6075
AZD1775	ERLOTINIB	UWB1289	-5.1075	-5.73	71.3621864786	5.42
AZD1775	GELDANAMYCIN	UWB1289	0.3325	-3.09	82.1334090463	-0.12
AZD1775	LAPATINIB	UWB1289	-2.7025	-4.045	83.0456537258	1.7475
AZD1775	MK-2206	UWB1289	-2.225	-2.96	94.8872832252	3.0425
AZD1775	MK-4827	UWB1289	-8.345	-9.0075	66.35613168649999	0.6824999999999999
AZD1775	MK-5108	UWB1289	-4.115	-4.425000000000001	65.6475365955	5.307499999999999
AZD1775	MK-8669	UWB1289	-3.91	-3.73	97.7036218438	3.975
AZD1775	MK-8776	UWB1289	4.5375	2.6575	29.4213514765	8.557500000000001
AZD1775	OXALIPLATIN	UWB1289	-6.5025	-6.7525	58.5643852978	3.0625
AZD1775	PD325901	UWB1289	-2.04	-3.615	98.8786042458	0.675
AZD1775	SN-38	UWB1289	-2.9325	-3.13	58.977091619700005	7.859999999999999
AZD1775	SORAFENIB	UWB1289	-4.195	-4.6425	17.3985047073	4.8575
AZD1775	TOPOTECAN	UWB1289	-2.48	-2.8025	19.4013982571	6.305000000000001
BEZ-235	DINACICLIB	UWB1289	3.7475	3.3125	5.487690582000001	6.41
BEZ-235	MK-8776	UWB1289	-1.56	-4.1175	-17.5818718127	1.135
BEZ-235	OXALIPLATIN	UWB1289	-0.0074999999999999	-0.7300000000000001	17.093036130599998	9.9
BEZ-235	SN-38	UWB1289	-1.5775	-1.9975	14.5860306899	8.895
BEZ-235	SORAFENIB	UWB1289	2.255	2.145	8.4975724927	10.555
BORTEZOMIB	ABT-888	UWB1289	-1.6525	-2.4875000000000003	-11.6166479499	-1.275
BORTEZOMIB	BEZ-235	UWB1289	2.25	1.4875	-11.4522299598	3.9325
BORTEZOMIB	DASATINIB	UWB1289	-1.1725	-1.7325000000000002	-17.2903991431	0.6575
BORTEZOMIB	DINACICLIB	UWB1289	-1.1375000000000002	-3.65	-38.9373038383	-2.7100000000000004
BORTEZOMIB	GELDANAMYCIN	UWB1289	5.37	-3.4425	-55.584127117200005	-3.37
BORTEZOMIB	MK-8669	UWB1289	-0.47	-0.5325	-15.0724068783	1.815
BORTEZOMIB	MK-8776	UWB1289	-0.1674999999999999	-1.72	-26.303709854	0.5475000000000001
BORTEZOMIB	OXALIPLATIN	UWB1289	-1.57	-2.6475	-20.7825554661	-0.0849999999999999
BORTEZOMIB	SN-38	UWB1289	-0.8374999999999999	-2.3600000000000003	-23.3492121348	0.15
BORTEZOMIB	SORAFENIB	UWB1289	1.2675	0.7925000000000001	-9.9393586243	3.1975
BORTEZOMIB	TOPOTECAN	UWB1289	0.025	-0.135	-8.5351846622	2.1875
CARBOPLATIN	ABT-888	UWB1289	-3.695	-4.6325	-9.7516595941	-2.35
CARBOPLATIN	AZD1775	UWB1289	-1.6025	-2.3625	70.1514130597	5.6725
CARBOPLATIN	BEZ-235	UWB1289	-0.2225	-0.555	9.9960825995	7.7225
CARBOPLATIN	BORTEZOMIB	UWB1289	-2.5675	-3.9825	-36.037574206	-1.7425000000000002
CARBOPLATIN	DASATINIB	UWB1289	-4.1375	-4.515	5.1091078222	4.44
CARBOPLATIN	DINACICLIB	UWB1289	1.29	0.8225	-6.5977580386	3.7375
CARBOPLATIN	ERLOTINIB	UWB1289	-5.215	-5.615	5.9474098761	3.8675
CARBOPLATIN	GELDANAMYCIN	UWB1289	9.725	5.395	5.7114022581	7.16
CARBOPLATIN	L778123	UWB1289	-0.1325	0.4725000000000001	13.5301115726	10.49
CARBOPLATIN	LAPATINIB	UWB1289	-0.9225	-1.3550000000000002	-4.7160918025	4.29
CARBOPLATIN	MK-2206	UWB1289	-2.3775000000000004	-1.27	5.6230352709	5.31
CARBOPLATIN	MK-4827	UWB1289	-4.1075	-4.3025	6.977682486900001	4.8775
CARBOPLATIN	MK-5108	UWB1289	-5.6125	-4.8875	4.6342172886	4.3100000000000005
CARBOPLATIN	MK-8669	UWB1289	-4.505000000000001	-4.42	3.8843681807	3.3775
CARBOPLATIN	MK-8776	UWB1289	0.7	-0.645	-3.9496212425	3.8
CARBOPLATIN	PD325901	UWB1289	-6.085	-4.8525	3.8820334665	0.9525
CARBOPLATIN	SORAFENIB	UWB1289	-5.7475000000000005	-7.1075	-9.218621727	0.15
CARBOPLATIN	SUNITINIB	UWB1289	-3.2725	-3.09	3.9901043713	6.555
CARBOPLATIN	TEMOZOLOMIDE	UWB1289	-4.612500000000001	-4.01	5.8919522989	2.9575
CARBOPLATIN	ZOLINZA	UWB1289	2.67	2.3925	13.4310230024	7.952500000000001
CYCLOPHOSPHAMIDE	ABT-888	UWB1289	-1.3175	-2.1500000000000004	-6.5277136704	-3.675
CYCLOPHOSPHAMIDE	AZD1775	UWB1289	0.6	-2.975	67.6367409257	-3.5325
CYCLOPHOSPHAMIDE	BEZ-235	UWB1289	12.64	12.375	32.0636979446	11.3875
CYCLOPHOSPHAMIDE	BORTEZOMIB	UWB1289	-0.3874999999999999	-5.2175	-17.3859403933	-6.007499999999999
CYCLOPHOSPHAMIDE	DASATINIB	UWB1289	6.92	0.555	-1.5682775088999998	0.0574999999999999
CYCLOPHOSPHAMIDE	DINACICLIB	UWB1289	2.1125000000000003	-1.4325	-8.4351987089	-3.2025
CYCLOPHOSPHAMIDE	ERLOTINIB	UWB1289	5.0425	6.0025	19.9555164607	5.115
CYCLOPHOSPHAMIDE	GELDANAMYCIN	UWB1289	11.7775	1.6574999999999998	-8.1037692404	0.1574999999999999
CYCLOPHOSPHAMIDE	L778123	UWB1289	0.3600000000000001	3.1125	4.8489421961	2.0475
CYCLOPHOSPHAMIDE	LAPATINIB	UWB1289	4.4025	6.96	24.0949486725	5.8100000000000005
CYCLOPHOSPHAMIDE	MK-2206	UWB1289	-2.865	0.88	-8.701963258400001	-0.4299999999999999
CYCLOPHOSPHAMIDE	MK-4827	UWB1289	-0.0724999999999999	1.1925	2.5850063089	0.1150000000000001
CYCLOPHOSPHAMIDE	MK-5108	UWB1289	-1.765	-5.65	-11.104684015	-6.725
CYCLOPHOSPHAMIDE	MK-8669	UWB1289	-3.4825	-1.995	-9.6737685343	-3.22
CYCLOPHOSPHAMIDE	MK-8776	UWB1289	1.35	-1.01	-7.8417019499	-1.55
CYCLOPHOSPHAMIDE	PD325901	UWB1289	1.2125	4.987500000000001	13.508218522	3.5875000000000004
CYCLOPHOSPHAMIDE	SORAFENIB	UWB1289	6.902500000000001	5.595000000000001	4.9023163099	5.035
CYCLOPHOSPHAMIDE	SUNITINIB	UWB1289	1.8875	2.205	5.3202184397000005	1.125
CYCLOPHOSPHAMIDE	TEMOZOLOMIDE	UWB1289	-4.355	-1.3625	-6.4432729847	-2.685
CYCLOPHOSPHAMIDE	ZOLINZA	UWB1289	1.5275000000000003	0.0425	-4.604383128299999	-1.15
DASATINIB	ABT-888	UWB1289	5.15	1.8875	8.8484094026	3.2975
DASATINIB	BEZ-235	UWB1289	-0.895	-1.2325	20.018931465	8.6175
DASATINIB	DINACICLIB	UWB1289	-1.3725000000000005	-3.15	-1.9576019475	2.5125
DASATINIB	GELDANAMYCIN	UWB1289	-0.815	-4.705	-11.9169822826	-1.2775
DASATINIB	MK-8669	UWB1289	-4.3225	-4.702500000000001	3.3355332292	2.5275
DASATINIB	MK-8776	UWB1289	-4.2375	-5.4925	-9.5363776171	1.24
DASATINIB	OXALIPLATIN	UWB1289	-5.1475	-5.2700000000000005	6.1877922241	4.55
DASATINIB	SN-38	UWB1289	-3.24	-3.52	16.9117448875	8.0475
DASATINIB	SORAFENIB	UWB1289	-1.3924999999999998	-1.3524999999999998	7.3757228651	8.795
DASATINIB	TOPOTECAN	UWB1289	-5.9	-6.5975	2.9371261005	3.952500000000001
DEXAMETHASONE	ABT-888	UWB1289	0.87	5.0825	12.679025467	4.7525
DEXAMETHASONE	AZD1775	UWB1289	0.6625000000000001	-1.8	70.3900176107	-1.9175
DEXAMETHASONE	BEZ-235	UWB1289	10.495	11.295	32.444847058899995	11.085
DEXAMETHASONE	BORTEZOMIB	UWB1289	0.2925	-1.885	-7.7727486104	-2.05
DEXAMETHASONE	DASATINIB	UWB1289	6.817500000000001	1.1475	0.2062596177	1.0425
DEXAMETHASONE	DINACICLIB	UWB1289	2.365	-0.125	-5.0509729702	-1.4774999999999998
DEXAMETHASONE	ERLOTINIB	UWB1289	4.0975	4.615	17.1370634408	4.425
DEXAMETHASONE	GELDANAMYCIN	UWB1289	12.36	4.5075	-1.7670232251	3.4
DEXAMETHASONE	L778123	UWB1289	4.255	6.529999999999999	12.9779522582	6.3025
DEXAMETHASONE	LAPATINIB	UWB1289	3.64	3.875	8.6332231834	3.63
DEXAMETHASONE	MK-2206	UWB1289	-1.4925000000000002	4.08	8.395264660399999	3.8
DEXAMETHASONE	MK-4827	UWB1289	-1.4899999999999998	-2.1	-0.6167662687	-2.33
DEXAMETHASONE	MK-5108	UWB1289	0.7800000000000001	-0.6799999999999997	-2.3337707668000003	-0.91
DEXAMETHASONE	MK-8669	UWB1289	-1.605	0.36	2.7046207779	0.0975000000000001
DEXAMETHASONE	MK-8776	UWB1289	0.7274999999999999	-2.375	-13.8622125017	-2.49
DEXAMETHASONE	PD325901	UWB1289	-1.66	2.625	6.0562908727	2.33
DEXAMETHASONE	SORAFENIB	UWB1289	5.51	5.895	6.1457570045	5.775
DEXAMETHASONE	SUNITINIB	UWB1289	2.6875	3.5075000000000003	5.4382292279	3.2775
DEXAMETHASONE	TEMOZOLOMIDE	UWB1289	-5.390000000000001	-2.0775	-5.0602397109	-2.3575
DEXAMETHASONE	ZOLINZA	UWB1289	2.74	2.6049999999999995	2.558751271	2.12
DINACICLIB	MK-8776	UWB1289	-4.255	-6.675	-29.169813311	-3.71
DOXORUBICIN	ABT-888	UWB1289	-2.7725	-3.1875	-0.0500177946	-0.9074999999999998
DOXORUBICIN	AZD1775	UWB1289	-2.43	-2.6	51.6970804398	8.4225
DOXORUBICIN	BEZ-235	UWB1289	-1.21	-1.5925	13.9102913333	9.03
DOXORUBICIN	BORTEZOMIB	UWB1289	-1.7825000000000002	-2.7575000000000003	-20.4272774754	-0.2724999999999999
DOXORUBICIN	DASATINIB	UWB1289	-3.0975	-3.255	14.8872526079	8.682500000000001
DOXORUBICIN	DINACICLIB	UWB1289	-2.0575	-3.305	-9.7111992786	0.7475000000000002
DOXORUBICIN	ERLOTINIB	UWB1289	-7.6425	-8.1525	2.5730260935	4.4975000000000005
DOXORUBICIN	GELDANAMYCIN	UWB1289	6.925	2.8875	6.2561531372	5.932500000000001
DOXORUBICIN	L778123	UWB1289	-9.8625	-10.4325	-1.7064511409	2.1425
DOXORUBICIN	LAPATINIB	UWB1289	-2.6725000000000003	-3.185	-4.8596596369	3.535
DOXORUBICIN	MK-2206	UWB1289	-1.9475	-1.94	14.7836993882	5.91
DOXORUBICIN	MK-4827	UWB1289	-9.3375	-9.8975	-0.2095963688	1.6725
DOXORUBICIN	MK-5108	UWB1289	-6.375	-6.8575	4.0975309618	4.750000000000001
DOXORUBICIN	MK-8669	UWB1289	-3.33	-3.495	16.9683324583	6.1
DOXORUBICIN	MK-8776	UWB1289	3.6625	2.5525	6.175849831	8.3125
DOXORUBICIN	PD325901	UWB1289	-4.375	-4.1775	11.5701281251	2.0525
DOXORUBICIN	SORAFENIB	UWB1289	-5.825	-6.472499999999999	-4.1446990879	3.39
DOXORUBICIN	SUNITINIB	UWB1289	-8.3025	-9.2375	-1.2922347037000002	2.97
DOXORUBICIN	TEMOZOLOMIDE	UWB1289	-6.935	-6.85	2.4762335791	1.4825000000000002
DOXORUBICIN	ZOLINZA	UWB1289	6.43	6.414999999999999	23.3074548329	13.8175
ERLOTINIB	ABT-888	UWB1289	-0.14	-0.065	7.8437858502	2.455
ERLOTINIB	BEZ-235	UWB1289	2.9625000000000004	2.66	40.5846350704	13.89
ERLOTINIB	BORTEZOMIB	UWB1289	-1.1875000000000002	-2.1175	-20.0989109547	0.3999999999999999
ERLOTINIB	DASATINIB	UWB1289	3.315	2.4450000000000003	43.1859986354	14.0125
ERLOTINIB	DINACICLIB	UWB1289	1.4025	0.2350000000000001	8.545025303	3.855
ERLOTINIB	GELDANAMYCIN	UWB1289	-2.15	-4.1675	-22.8838451622	-1.0425
ERLOTINIB	MK-8669	UWB1289	-1.4175	-0.545	40.6698258454	9.6575
ERLOTINIB	MK-8776	UWB1289	-4.782500000000001	-7.4875	-16.5722610944	-1.6775000000000002
ERLOTINIB	OXALIPLATIN	UWB1289	-5.367500000000001	-5.7575	11.1975192378	6.54
ERLOTINIB	PD325901	UWB1289	-0.865	-0.615	25.1746473361	6.2075
ERLOTINIB	SN-38	UWB1289	-6.6450000000000005	-6.55	12.9444016973	6.5825
ERLOTINIB	SORAFENIB	UWB1289	2.685	2.6925	14.6365448707	12.6325
ERLOTINIB	TOPOTECAN	UWB1289	-8.3325	-9.2925	-8.1996853089	-0.3875
ETOPOSIDE	ABT-888	UWB1289	-1.6875	-1.53	3.9968233778	1.1625
ETOPOSIDE	AZD1775	UWB1289	-2.15	-3.05	85.2285849876	5.2625
ETOPOSIDE	BEZ-235	UWB1289	-2.495	-4.065	2.8815798304	5.0775
ETOPOSIDE	BORTEZOMIB	UWB1289	-0.3125	-1.29	-24.1434044171	1.1975
ETOPOSIDE	DASATINIB	UWB1289	-1.665	-3.662500000000001	12.8203751346	5.025
ETOPOSIDE	DINACICLIB	UWB1289	0.8	-0.6049999999999999	-3.1545451960000004	2.015
ETOPOSIDE	ERLOTINIB	UWB1289	-1.2425	-1.925	26.6887150545	8.645
ETOPOSIDE	GELDANAMYCIN	UWB1289	11.6475	5.91	10.5141302219	7.922499999999999
ETOPOSIDE	LAPATINIB	UWB1289	1.4300000000000002	0.74	13.8646125154	6.6
ETOPOSIDE	MK-2206	UWB1289	-1.5925	0.61	26.6136508581	8.16
ETOPOSIDE	MK-4827	UWB1289	-5.5225	-5.0075	11.997161256199998	5.16
ETOPOSIDE	MK-5108	UWB1289	-4.4025	-4.37	12.5441033857	5.82
ETOPOSIDE	MK-8669	UWB1289	-5.735	-4.5075	15.0149173656	4.455
ETOPOSIDE	MK-8776	UWB1289	3.5225	1.9125	2.6339036785	6.6675
ETOPOSIDE	PD325901	UWB1289	1.0975	2.0425	36.3303703715	8.9575
ETOPOSIDE	SORAFENIB	UWB1289	-2.635	-3.175	-1.4710695191999998	4.345
ETOPOSIDE	SUNITINIB	UWB1289	-6.46	-5.42	2.691977618	5.415
ETOPOSIDE	TEMOZOLOMIDE	UWB1289	-3.49	-2.2625	21.5275379505	5.4225
ETOPOSIDE	ZOLINZA	UWB1289	6.955	6.25	27.4415464169	12.59
GELDANAMYCIN	BEZ-235	UWB1289	8.105	5.2175	9.6102787531	7.615
GELDANAMYCIN	DINACICLIB	UWB1289	7.947500000000001	0.83	-22.4110760052	0.85
GELDANAMYCIN	MK-8776	UWB1289	6.01	1.4525	-7.275047774299999	2.9675
GELDANAMYCIN	OXALIPLATIN	UWB1289	6.845	2.02	-8.7729722187	4.43
GELDANAMYCIN	SN-38	UWB1289	9.17	4.29	4.9712826435	7.29
GELDANAMYCIN	SORAFENIB	UWB1289	4.869999999999999	3.355	2.1430603032	5.92
GELDANAMYCIN	TOPOTECAN	UWB1289	5.15	4.297499999999999	16.9610051366	6.947500000000001
GEMCITABINE	ABT-888	UWB1289	-10.995	-15.1125	-15.861243082	-12.8525
GEMCITABINE	AZD1775	UWB1289	5.065	2.8000000000000003	39.4922185151	15.0825
GEMCITABINE	BEZ-235	UWB1289	-2.8725	-3.1925	8.770173467200001	8.93
GEMCITABINE	BORTEZOMIB	UWB1289	-1.055	-1.9075	-10.4133229356	0.5750000000000001
GEMCITABINE	DASATINIB	UWB1289	-7.98	-8.217500000000001	0.9929549724	4.932499999999999
GEMCITABINE	DINACICLIB	UWB1289	-5.885	-8.4	-12.0598360104	-4.3025
GEMCITABINE	ERLOTINIB	UWB1289	-11.1675	-10.96	1.117591422	3.5
GEMCITABINE	GELDANAMYCIN	UWB1289	5.2325	1.225	0.3404607295	4.925
GEMCITABINE	LAPATINIB	UWB1289	-7.81	-9.66	-11.1711592096	-2.5500000000000003
GEMCITABINE	MK-2206	UWB1289	-3.4875	-3.725	6.9285455435	4.569999999999999
GEMCITABINE	MK-4827	UWB1289	-17.4875	-19.39	-12.0343883196	-6.04
GEMCITABINE	MK-5108	UWB1289	-12.525	-13.69	-3.7217385877	-0.2775000000000001
GEMCITABINE	MK-8669	UWB1289	-6.654999999999999	-6.4025	8.1644497635	4.125
GEMCITABINE	MK-8776	UWB1289	9.7125	4.555	7.201905808099999	10.87
GEMCITABINE	PD325901	UWB1289	-4.165	-4.8225	5.506966487300001	1.34
GEMCITABINE	SORAFENIB	UWB1289	-7.625	-8.125	-3.351443607	2.925
GEMCITABINE	SUNITINIB	UWB1289	-10.392499999999998	-9.395	0.925251055	4.4475
GEMCITABINE	TEMOZOLOMIDE	UWB1289	-11.5375	-12.4975	-5.4935496823	-3.9775
L778123	ABT-888	UWB1289	-2.7875	0.2524999999999999	6.3882981904	3.2675
L778123	AZD1775	UWB1289	-2.76	-3.0075	56.652965472	7.415
L778123	BEZ-235	UWB1289	6.9675	6.767500000000001	35.2026882595	18.025
L778123	BORTEZOMIB	UWB1289	-2.635	-2.8025	-16.2044117248	-0.235
L778123	DASATINIB	UWB1289	-1.2099999999999995	-1.3225	14.3020320874	8.9975
L778123	DINACICLIB	UWB1289	1.115	1.41	3.9904493927	4.1125
L778123	ERLOTINIB	UWB1289	-3.69	-3.16	20.2701314945	10.16
L778123	ETOPOSIDE	UWB1289	0.4325	0.39	20.0247317591	11.48
L778123	GELDANAMYCIN	UWB1289	8.075	4.5075	5.0369638001	6.8425
L778123	GEMCITABINE	UWB1289	-14.2175	-14.06	-2.9401795363	0.3475
L778123	LAPATINIB	UWB1289	1.785	2.5225	16.4683821668	9.475
L778123	MK-2206	UWB1289	7.084999999999999	6.9675	37.0774281115	16.65
L778123	MK-4827	UWB1289	-2.115	-1.205	21.7868120189	12.675
L778123	MK-5108	UWB1289	-5.9525	-5.140000000000001	12.0401525841	8.805
L778123	MK-8669	UWB1289	10.415	10.2975	50.985328868100005	22.4175
L778123	MK-8776	UWB1289	1.9125	-0.0775000000000001	1.5635422747	4.7575
L778123	OXALIPLATIN	UWB1289	-5.705	-5.569999999999999	7.8574522648	7.79
L778123	PD325901	UWB1289	-4.76	-2.55	9.5622672348	5.5225
L778123	SN-38	UWB1289	-2.7575000000000003	-1.7925	13.1631322926	11.0825
L778123	SORAFENIB	UWB1289	-3.4975	-3.15	0.5410532261	6.26
L778123	SUNITINIB	UWB1289	-2.2	-1.9775000000000005	10.5377352537	13.04
L778123	TEMOZOLOMIDE	UWB1289	-2.465	-1.5125	23.8512334972	8.6475
L778123	TOPOTECAN	UWB1289	1.1825	0.7725	11.535343201	8.657499999999999
L778123	VINORELBINE	UWB1289	4.9750000000000005	3.985	25.866980008	9.935
L778123	ZOLINZA	UWB1289	2.795	2.96	15.6786202773	10.71
LAPATINIB	ABT-888	UWB1289	1.025	1.48	7.0984991226	3.5725
LAPATINIB	BEZ-235	UWB1289	7.545	7.15	37.695664489	13.3525
LAPATINIB	BORTEZOMIB	UWB1289	0.1225	-0.77	-27.7382260926	1.22
LAPATINIB	DASATINIB	UWB1289	5.285	3.4125	23.0738382633	9.795
LAPATINIB	DINACICLIB	UWB1289	4.055	3.59	2.4187336053	5.755
LAPATINIB	ERLOTINIB	UWB1289	0.3375000000000001	0.4575	15.8823326119	7.197500000000001
LAPATINIB	GELDANAMYCIN	UWB1289	5.475	1.2925	-21.2369221425	2.2
LAPATINIB	MK-2206	UWB1289	5.025	6.175	34.129155688000004	11.465
LAPATINIB	MK-4827	UWB1289	-1.7125	-1.5399999999999998	11.2931426659	5.09
LAPATINIB	MK-5108	UWB1289	-1.1050000000000002	-1.2000000000000002	9.7113126313	5.43
LAPATINIB	MK-8669	UWB1289	-2.945	0.3325	24.1277595676	6.25
LAPATINIB	MK-8776	UWB1289	-0.905	-2.615	-17.269502054700002	0.8999999999999999
LAPATINIB	OXALIPLATIN	UWB1289	-1.3875000000000002	-2.0250000000000004	-2.8512833223	4.5325
LAPATINIB	PD325901	UWB1289	7.9825	10.795	60.4612427662	15.685000000000002
LAPATINIB	SN-38	UWB1289	0.35	0.065	11.4762799795	6.745000000000001
LAPATINIB	SORAFENIB	UWB1289	4.2325	4.4	5.8015195171	9.84
LAPATINIB	TOPOTECAN	UWB1289	-5.6775	-7.31	-17.4566255351	-2.66
METFORMIN	ABT-888	UWB1289	-1.425	4.5600000000000005	9.1677557811	5.8500000000000005
METFORMIN	AZD1775	UWB1289	-0.9775	-3.29	72.2324326085	-1.1025
METFORMIN	BEZ-235	UWB1289	9.68	10.0625	36.4378785294	13.235
METFORMIN	BORTEZOMIB	UWB1289	-1.4699999999999998	-3.26	-14.899238874000002	-2.19
METFORMIN	DASATINIB	UWB1289	1.35	0.265	2.1886731514	2.225
METFORMIN	DINACICLIB	UWB1289	0.1149999999999999	-0.15	-0.6438992495	-0.3575
METFORMIN	ERLOTINIB	UWB1289	0.2475000000000001	0.645	14.6393747663	4.015
METFORMIN	GELDANAMYCIN	UWB1289	5.5125	0.2975000000000001	-12.2754186758	-0.2449999999999999
METFORMIN	L778123	UWB1289	4.680000000000001	6.0075	18.4862116085	9.96
METFORMIN	LAPATINIB	UWB1289	1.5675	2.4250000000000003	9.5543762023	4.755
METFORMIN	MK-2206	UWB1289	-4.3375	1.68	10.4420208916	5.0600000000000005
METFORMIN	MK-4827	UWB1289	-6.577500000000001	-5.0525	4.187404540299999	-1.3975
METFORMIN	MK-5108	UWB1289	-4.9350000000000005	-4.4175	1.8849961578	-0.7675000000000001
METFORMIN	MK-8669	UWB1289	-3.6775	-1.0125	14.1011062439	2.545
METFORMIN	MK-8776	UWB1289	0.4099999999999999	-0.7899999999999999	-5.4808011742	0.6150000000000001
METFORMIN	PD325901	UWB1289	-2.085	3.1875	13.9334323872	6.9175
METFORMIN	SORAFENIB	UWB1289	1.4925000000000002	1.225	5.9910051206	3.435
METFORMIN	SUNITINIB	UWB1289	-1.235	0.0124999999999999	9.8885754211	3.98
METFORMIN	TEMOZOLOMIDE	UWB1289	-7.0225	-3.83	6.9533166109	0.1075
METFORMIN	ZOLINZA	UWB1289	0.0049999999999999	1.2675	9.9260179817	2.96
METHOTREXATE	ABT-888	UWB1289	-0.0424999999999999	-3.96	-0.1794431578	-2.2125
METHOTREXATE	AZD1775	UWB1289	-6.0625	-7.385	23.2980310309	2.065
METHOTREXATE	BEZ-235	UWB1289	-6.529999999999999	-8.8325	-9.9409968084	-0.3600000000000001
METHOTREXATE	BORTEZOMIB	UWB1289	-1.3150000000000002	-4.525	-20.2642306928	-2.095
METHOTREXATE	DASATINIB	UWB1289	-9.54	-10.735	-10.870875614	-0.3249999999999999
METHOTREXATE	DINACICLIB	UWB1289	-1.3225	-3.7025	-8.1064264027	0.6050000000000001
METHOTREXATE	ERLOTINIB	UWB1289	-12.364999999999998	-14.705	-18.0348766299	-4.702500000000001
METHOTREXATE	GELDANAMYCIN	UWB1289	1.5825	-4.2275	-9.5321074701	-1.7025
METHOTREXATE	L778123	UWB1289	-6.315	-6.845000000000001	-0.5146255995	2.3375
METHOTREXATE	LAPATINIB	UWB1289	-4.8475	-6.8125	-11.030585507	-1.3324999999999998
METHOTREXATE	MK-2206	UWB1289	-2.7875000000000005	-3.5900000000000003	4.7825609147	2.0700000000000003
METHOTREXATE	MK-4827	UWB1289	-6.92	-8.055	0.5280358041	0.6625000000000001
METHOTREXATE	MK-5108	UWB1289	-5.245	-7.595000000000001	0.4640221778	1.1424999999999998
METHOTREXATE	MK-8669	UWB1289	-5.8575	-8.68	-3.8329693516	-1.7999999999999998
METHOTREXATE	MK-8776	UWB1289	-2.0725	-4.0075	-6.6325071731	1.5025000000000002
METHOTREXATE	PD325901	UWB1289	-4.9725	-8.675	-8.1096403492	-3.905
METHOTREXATE	SORAFENIB	UWB1289	-5.975	-7.1175	-7.5841797886	1.6124999999999998
METHOTREXATE	SUNITINIB	UWB1289	-5.625	-7.435	-1.0824534944	1.505
METHOTREXATE	TEMOZOLOMIDE	UWB1289	-8.46	-12.920000000000002	-11.1128735026	-6.735
METHOTREXATE	ZOLINZA	UWB1289	-7.3425	-11.585	-20.476941663	-5.915
MITOMYCINE	ABT-888	UWB1289	-2.2475	-2.68	-1.4290404672	-0.1949999999999999
MITOMYCINE	AZD1775	UWB1289	-4.785	-5.995	64.5174814669	2.475
MITOMYCINE	BEZ-235	UWB1289	-1.5275	-2.0625	10.3470478478	7.199999999999999
MITOMYCINE	BORTEZOMIB	UWB1289	-2.1725000000000003	-4.285	-30.4453616261	-1.905
MITOMYCINE	DASATINIB	UWB1289	-4.8725	-5.34	2.9509236203	3.9
MITOMYCINE	DINACICLIB	UWB1289	1.005	-0.5925	-3.6453365755	2.2325000000000004
MITOMYCINE	ERLOTINIB	UWB1289	-7.5575	-8.42	-3.4933921087	2.145
MITOMYCINE	GELDANAMYCIN	UWB1289	9.9225	5.3325000000000005	6.412030540700001	7.405
MITOMYCINE	L778123	UWB1289	-7.945	-8.055	-0.6763327726	2.905
MITOMYCINE	LAPATINIB	UWB1289	-1.915	-1.985	-1.0190529511	3.9
MITOMYCINE	MK-2206	UWB1289	-3.505	-3.48	8.688951403999999	3.7375
MITOMYCINE	MK-4827	UWB1289	-6.720000000000001	-6.94	4.9432554484	3.1750000000000003
MITOMYCINE	MK-5108	UWB1289	-4.3775	-3.932500000000001	8.6745866989	6.199999999999999
MITOMYCINE	MK-8669	UWB1289	-5.845000000000001	-6.822500000000001	1.1585962090000002	1.7275
MITOMYCINE	MK-8776	UWB1289	3.62	2.24	4.8460185757	7.1275
MITOMYCINE	PD325901	UWB1289	-4.867500000000001	-5.3975	6.3359359044	1.0925
MITOMYCINE	SORAFENIB	UWB1289	-6.7725	-8.145	-8.7686399091	-0.4575
